FinelineNumber,FinelineNumber_3,FinelineNumber_4,FinelineNumber_5,FinelineNumber_6,FinelineNumber_7,FinelineNumber_8,FinelineNumber_9,FinelineNumber_12,FinelineNumber_14,FinelineNumber_15,FinelineNumber_18,FinelineNumber_19,FinelineNumber_20,FinelineNumber_21,FinelineNumber_22,FinelineNumber_23,FinelineNumber_24,FinelineNumber_25,FinelineNumber_26,FinelineNumber_27,FinelineNumber_28,FinelineNumber_29,FinelineNumber_30,FinelineNumber_31,FinelineNumber_32,FinelineNumber_33,FinelineNumber_34,FinelineNumber_35,FinelineNumber_36,FinelineNumber_37,FinelineNumber_38,FinelineNumber_39,FinelineNumber_40,FinelineNumber_41,FinelineNumber_42,FinelineNumber_43,FinelineNumber_44,FinelineNumber_999
79.0,0.00500625782228,0.00125156445557,0.0225281602003,0.00125156445557,0.017521902378,0.0350438047559,0.017521902378,0.00125156445557,,0.0287859824781,0.00250312891114,,0.00250312891114,0.00625782227785,0.00625782227785,,0.0125156445557,0.0350438047559,0.00125156445557,0.00125156445557,0.00375469336671,0.00125156445557,0.00750938673342,,0.017521902378,0.0187734668335,0.00750938673342,0.0337922403004,0.0237797246558,0.0200250312891,0.0387984981227,0.247809762203,0.299123904881,0.00750938673342,0.0312891113892,0.0100125156446,0.0287859824781,0.00500625782228
80.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.5
82.0,,,0.0323974082073,,0.0129589632829,0.0496760259179,,,,0.00215982721382,,0.00215982721382,,0.00863930885529,0.00863930885529,,0.0172786177106,0.0194384449244,,0.00215982721382,0.0107991360691,,0.00431965442765,0.00215982721382,0.0107991360691,0.0151187904968,0.00215982721382,0.0151187904968,0.0259179265659,0.0259179265659,0.0410367170626,0.269978401728,0.32181425486,0.0194384449244,0.0237580993521,0.00863930885529,0.0345572354212,0.0129589632829
83.0,,,0.0148367952522,0.00296735905045,0.0118694362018,0.0623145400593,0.0207715133531,,,0.0207715133531,0.00296735905045,0.00296735905045,,0.00296735905045,0.00593471810089,,0.0118694362018,0.0237388724036,,0.00296735905045,0.00890207715134,,,0.00593471810089,0.00593471810089,0.00296735905045,0.00296735905045,0.0178041543027,0.00296735905045,0.0326409495549,0.026706231454,0.240356083086,0.359050445104,0.00890207715134,0.0326409495549,0.0178041543027,0.0385756676558,0.00890207715134
84.0,,,0.0204918032787,0.0122950819672,0.0122950819672,0.0573770491803,0.016393442623,,,0.00409836065574,,0.016393442623,0.00819672131148,,0.00409836065574,,0.016393442623,0.00819672131148,0.00409836065574,0.00819672131148,,0.00409836065574,,0.00409836065574,0.00819672131148,0.00819672131148,0.00409836065574,0.016393442623,0.0327868852459,0.0409836065574,0.0450819672131,0.213114754098,0.377049180328,,0.016393442623,0.0122950819672,0.016393442623,0.0122950819672
85.0,,,,,0.0248756218905,0.0398009950249,0.044776119403,0.00497512437811,,0.0845771144279,,,0.0149253731343,0.00995024875622,0.00497512437811,0.00995024875622,0.00995024875622,0.0248756218905,0.0149253731343,0.0149253731343,,0.00995024875622,,,0.0398009950249,0.00497512437811,0.00995024875622,0.0149253731343,0.00995024875622,0.0298507462687,0.0149253731343,0.238805970149,0.268656716418,,0.0149253731343,0.00497512437811,0.0298507462687,0.00497512437811
86.0,,,0.00578034682081,,,0.0924855491329,0.0173410404624,,,0.0924855491329,0.0115606936416,,,,,,0.00578034682081,,,0.0520231213873,0.0173410404624,,0.00578034682081,,,0.00578034682081,,0.0115606936416,0.0231213872832,0.00578034682081,,0.121387283237,0.219653179191,0.00578034682081,0.0173410404624,,0.0520231213873,0.236994219653
87.0,0.00359712230216,,0.00359712230216,0.00719424460432,0.0107913669065,0.0395683453237,0.0143884892086,0.00719424460432,,0.0287769784173,0.00359712230216,,0.00719424460432,0.00719424460432,,,0.0647482014388,0.0215827338129,0.00359712230216,0.0179856115108,,0.00359712230216,0.0107913669065,,0.0143884892086,0.0179856115108,0.00719424460432,0.0179856115108,0.0287769784173,0.0323741007194,0.0287769784173,0.205035971223,0.276978417266,0.0179856115108,0.0179856115108,0.0143884892086,0.0575539568345,0.00719424460432
88.0,,,,,,0.04,0.04,,,0.08,,,,,,,,,,,,,,,,,,,0.04,,,0.4,0.24,0.04,0.08,,0.04,
89.0,,,0.00911854103343,0.00303951367781,0.0151975683891,0.0516717325228,0.00303951367781,,,0.0729483282675,0.00911854103343,0.00303951367781,0.00911854103343,,0.00607902735562,,0.0121580547112,0.0395136778116,0.00303951367781,0.00303951367781,,0.00607902735562,0.00607902735562,,0.0212765957447,0.0182370820669,0.00607902735562,0.0455927051672,0.00911854103343,0.0151975683891,0.0364741641337,0.26443768997,0.231003039514,0.00303951367781,0.0364741641337,0.0121580547112,0.0303951367781,0.0182370820669
90.0,,,0.00448430493274,0.00896860986547,0.0134529147982,0.0313901345291,0.0313901345291,,,0.0358744394619,0.00896860986547,0.00448430493274,0.00896860986547,0.00448430493274,,,0.130044843049,0.0134529147982,0.00896860986547,0.0941704035874,,,,,0.00448430493274,0.0179372197309,,0.00448430493274,0.0358744394619,0.0179372197309,0.00448430493274,0.0986547085202,0.206278026906,,0.0762331838565,0.0358744394619,0.0448430493274,0.0538116591928
91.0,,,,,,0.03125,,,,,,,,,,,,0.03125,0.03125,0.09375,,,,,,,,0.125,0.03125,0.03125,,0.15625,0.375,,0.0625,,,0.03125
93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,
94.0,,,0.00840336134454,0.00840336134454,0.0168067226891,0.0924369747899,0.00840336134454,,,0.0252100840336,,,,,,,,0.0420168067227,,0.00840336134454,,,0.00840336134454,,,,0.00840336134454,0.109243697479,0.0420168067227,0.0336134453782,,0.218487394958,0.268907563025,,0.0420168067227,0.00840336134454,0.0336134453782,0.0168067226891
95.0,,,,,0.0294117647059,0.0294117647059,0.117647058824,,,,,,,,,,,0.264705882353,,0.0294117647059,,,,,,,0.0294117647059,,0.0588235294118,0.0588235294118,,,0.176470588235,,0.0294117647059,0.0294117647059,0.117647058824,0.0294117647059
96.0,,,0.0191570881226,0.0114942528736,0.00766283524904,0.0459770114943,0.00766283524904,,,0.0153256704981,0.00383141762452,,0.00383141762452,0.00383141762452,,,0.0191570881226,0.0191570881226,0.0153256704981,0.0536398467433,,,0.00766283524904,0.00383141762452,,0.0114942528736,0.00383141762452,0.0459770114943,0.0268199233716,0.0268199233716,0.0153256704981,0.210727969349,0.272030651341,0.00766283524904,0.0536398467433,0.0191570881226,0.0459770114943,0.0229885057471
97.0,,,0.00746268656716,0.00497512437811,0.0223880597015,0.0845771144279,0.0149253731343,0.00248756218905,,0.0124378109453,0.00497512437811,0.00248756218905,0.00497512437811,0.00248756218905,0.00248756218905,,0.0124378109453,0.0248756218905,0.00497512437811,0.00746268656716,0.00248756218905,,0.00497512437811,0.00248756218905,0.0223880597015,0.0124378109453,0.00497512437811,0.0398009950249,0.00995024875622,0.0323383084577,0.0422885572139,0.278606965174,0.251243781095,0.00497512437811,0.0223880597015,0.0124378109453,0.0248756218905,0.0149253731343
98.0,,,,,,0.166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.166666666667,,,0.166666666667,,
99.0,,,,,,,,,,,,,,,,,0.333333333333,,,,,,,,,,,,,,,,0.666666666667,,,,,
100.0,0.00227790432802,0.00227790432802,0.0239179954442,0.0151860288535,0.0368261199696,0.141609719058,0.0341685649203,0.00379650721336,0.000379650721336,0.0178435839028,0.00873196659074,0.00151860288535,0.00379650721336,0.00911161731207,0.00683371298405,,0.0356871678056,0.0421412300683,0.0041761579347,0.00873196659074,0.00341685649203,0.00379650721336,0.0132877752468,0.00113895216401,0.0208807896735,0.0106302201974,0.00759301442673,0.0763097949886,0.0341685649203,0.0246772968869,0.0288534548216,0.148443432043,0.146165527715,0.0121488230828,0.0235383447229,0.0129081245254,0.0208807896735,0.0121488230828
101.0,,,0.0194444444444,0.108333333333,0.00555555555556,0.0361111111111,0.0694444444444,0.025,,0.00277777777778,0.0111111111111,,0.0555555555556,,,,0.0277777777778,0.0222222222222,0.0194444444444,0.0166666666667,0.0111111111111,0.00277777777778,0.00277777777778,0.00277777777778,,0.00833333333333,0.00833333333333,0.0194444444444,0.00555555555556,0.0388888888889,0.0194444444444,0.175,0.152777777778,0.025,0.0361111111111,0.0194444444444,0.0277777777778,0.025
102.0,0.00512820512821,,0.0153846153846,0.0461538461538,0.025641025641,,0.0410256410256,0.266666666667,,,,,,,,,0.107692307692,0.025641025641,0.0102564102564,0.102564102564,0.0153846153846,,,,,0.00512820512821,,,,0.0358974358974,0.00512820512821,0.0564102564103,0.133333333333,0.025641025641,0.0102564102564,0.00512820512821,0.025641025641,0.0358974358974
103.0,0.00267737617135,0.00133868808568,0.0147255689424,0.0200803212851,0.0401606425703,0.0281124497992,0.0281124497992,0.00133868808568,,0.0294511378849,,0.00133868808568,0.0615796519411,0.00267737617135,0.00133868808568,,0.0174029451138,0.041499330656,,0.0053547523427,0.0120481927711,,0.00401606425703,0.00133868808568,0.0133868808568,0.0160642570281,0.00133868808568,0.0147255689424,0.0053547523427,0.183400267738,0.0321285140562,0.111111111111,0.239625167336,0.0053547523427,0.0254350736278,0.0053547523427,0.0174029451138,0.0147255689424
104.0,,,0.0164917541229,0.0149925037481,0.0224887556222,0.0284857571214,0.00749625187406,0.00449775112444,,0.0254872563718,0.00299850074963,0.00149925037481,0.00449775112444,0.00599700149925,0.00299850074963,,0.0284857571214,0.0569715142429,0.00899550224888,,0.0149925037481,,0.0434782608696,,0.0149925037481,0.0419790104948,0.00449775112444,0.0179910044978,0.0269865067466,0.0284857571214,0.0539730134933,0.112443778111,0.28335832084,0.0134932533733,0.0464767616192,0.0104947526237,0.0464767616192,0.00749625187406
105.0,,,0.0110091743119,0.106422018349,0.00917431192661,0.0422018348624,0.0201834862385,0.00183486238532,,0.0330275229358,0.00183486238532,0.00550458715596,0.00550458715596,0.00183486238532,0.00917431192661,,0.0311926605505,0.0311926605505,0.00550458715596,0.00550458715596,0.00183486238532,0.00366972477064,0.00917431192661,,0.0293577981651,0.00366972477064,0.00366972477064,0.0330275229358,0.0201834862385,0.0275229357798,0.0403669724771,0.187155963303,0.177981651376,0.00550458715596,0.0440366972477,0.0110091743119,0.0348623853211,0.045871559633
106.0,,,0.04,,,,,,,,0.04,,0.04,,,,0.12,0.04,,,,0.04,0.04,,0.04,,,,0.12,,0.04,0.08,0.12,,0.16,,0.04,0.04
107.0,,,0.00980392156863,,,0.00980392156863,0.0980392156863,,,0.156862745098,,0.00980392156863,0.0392156862745,,0.00980392156863,,0.176470588235,0.0294117647059,0.0294117647059,0.00980392156863,,0.00980392156863,0.00980392156863,0.0196078431373,0.0196078431373,,,,0.00980392156863,,0.00980392156863,0.117647058824,0.0490196078431,0.0294117647059,0.0588235294118,0.0294117647059,0.0490196078431,0.00980392156863
108.0,0.00621118012422,,0.0124223602484,0.155279503106,0.0248447204969,0.0496894409938,0.0124223602484,0.00310559006211,,0.00931677018634,0.00310559006211,,,,,,0.00621118012422,0.0155279503106,0.00621118012422,0.00621118012422,0.00931677018634,0.00931677018634,0.00931677018634,0.00621118012422,0.0124223602484,0.00621118012422,,0.00931677018634,0.00310559006211,0.22049689441,0.027950310559,0.155279503106,0.164596273292,0.0124223602484,0.00931677018634,,0.00931677018634,0.0248447204969
109.0,0.0011350737798,0.0011350737798,0.0181611804767,0.0170261066969,0.00794551645857,0.0715096481271,0.00794551645857,,,0.0136208853575,0.00340522133939,0.0011350737798,0.00227014755959,,0.0011350737798,,0.0204313280363,0.049943246311,0.0011350737798,0.00227014755959,0.00227014755959,0.00454029511918,0.00794551645857,0.00227014755959,0.0102156640182,0.00567536889898,0.00227014755959,0.00340522133939,0.0908059023837,0.154370034052,0.0261066969353,0.16685584563,0.239500567537,0.00908059023837,0.0158910329171,0.00567536889898,0.0283768444949,0.00454029511918
110.0,0.00134108180599,0.000447027268663,0.0138578453286,0.00178810907465,0.0214573088958,0.0523021904336,0.0236924452392,0.00178810907465,,0.0143048725972,0.00715243629861,0.00268216361198,0.00223513634332,0.00894054537327,0.0169870362092,,0.0371032632991,0.0290567724631,0.00447027268663,0.00402324541797,0.00178810907465,0.00357621814931,0.00447027268663,0.000447027268663,0.0143048725972,0.0643719266875,0.00402324541797,0.0326329906124,0.0277156906571,0.0339740724184,0.0384443451051,0.192668752794,0.270451497541,0.00581135449262,0.0236924452392,0.00894054537327,0.0227983907018,0.00625838176129
111.0,,,,,0.0178571428571,0.0714285714286,,0.0178571428571,,,,,,,,,,0.196428571429,,,,,,,0.0178571428571,0.0178571428571,,0.0178571428571,,0.232142857143,0.0357142857143,0.0714285714286,0.232142857143,,0.0357142857143,,0.0178571428571,0.0178571428571
112.0,,,0.0182926829268,0.140243902439,0.0121951219512,0.0182926829268,0.0243902439024,0.0182926829268,,0.170731707317,0.00609756097561,,,0.0243902439024,,,0.0365853658537,0.0365853658537,0.00609756097561,0.0365853658537,,,0.00609756097561,,0.0182926829268,,,0.0182926829268,0.0121951219512,0.0182926829268,,0.0975609756098,0.0670731707317,0.00609756097561,0.0853658536585,0.0243902439024,0.0731707317073,0.0243902439024
113.0,,,0.0233644859813,0.018691588785,0.0140186915888,0.0700934579439,0.00934579439252,0.00934579439252,,0.0841121495327,,0.00467289719626,,,0.00467289719626,,0.0467289719626,0.0420560747664,,,0.00467289719626,0.00467289719626,0.00934579439252,,0.00934579439252,0.00934579439252,0.00467289719626,,0.130841121495,0.0233644859813,0.0140186915888,0.177570093458,0.210280373832,0.00467289719626,0.018691588785,,0.018691588785,0.0327102803738
114.0,,,,0.150537634409,,,0.0537634408602,,,,,,,,,,,0.182795698925,,0.0215053763441,,0.010752688172,,,,0.010752688172,0.010752688172,0.010752688172,,,0.010752688172,0.161290322581,0.161290322581,0.0537634408602,0.010752688172,,0.0645161290323,0.0860215053763
115.0,0.00110172603746,0.00146896804994,0.0209327947117,0.0113845023871,0.0242379728241,0.104663973559,0.0238707308116,0.00403966213735,,0.0113845023871,0.0102827763496,0.00146896804994,0.00477414616232,0.00697759823724,0.00697759823724,0.000367242012486,0.0330517811238,0.0514138817481,0.00661035622475,0.00477414616232,0.00477414616232,0.00550863018729,0.0146896804994,0.00110172603746,0.0216672787367,0.013587954462,0.0080793242747,0.0789570326845,0.0330517811238,0.0334190231362,0.0370914432611,0.182519280206,0.145427836945,0.0080793242747,0.0304810870364,0.0117517443996,0.026441424899,0.013587954462
116.0,,,,0.0810810810811,,,0.108108108108,,,,,,,,,,0.162162162162,0.0540540540541,0.0810810810811,,,,,,,,0.027027027027,,,,,0.0540540540541,0.189189189189,0.027027027027,0.0540540540541,,,0.162162162162
117.0,,,,,,,0.08,,,,,,,0.00666666666667,,,0.0133333333333,0.306666666667,,,,0.00666666666667,0.0266666666667,,0.02,0.0266666666667,,,,0.00666666666667,,0.06,0.126666666667,0.0266666666667,0.1,0.0133333333333,0.146666666667,0.0333333333333
118.0,,,,,,,0.047619047619,,,,,,0.0952380952381,,,,0.0952380952381,0.0952380952381,,0.047619047619,,,,,,,,,0.142857142857,,0.047619047619,0.142857142857,0.190476190476,,,,0.047619047619,0.047619047619
119.0,,,,,,0.027027027027,0.162162162162,,,,,,,0.027027027027,,,,0.243243243243,,,,,0.027027027027,,,,,,0.027027027027,,,0.0540540540541,0.162162162162,,0.108108108108,,0.0540540540541,0.108108108108
120.0,,,0.0131578947368,,,,0.263157894737,,,,,,,0.0131578947368,0.486842105263,0.0263157894737,,0.0394736842105,,,,,,0.0131578947368,,,,0.0394736842105,,,,,,,0.0263157894737,,,0.0789473684211
121.0,,,0.00442477876106,0.00442477876106,0.00884955752212,0.0265486725664,0.137168141593,,,0.0752212389381,0.00442477876106,,,0.00442477876106,,,0.0309734513274,0.0663716814159,,0.00884955752212,0.00442477876106,,0.0442477876106,0.00442477876106,0.00884955752212,0.00884955752212,,0.00884955752212,0.0265486725664,0.0176991150442,0.0132743362832,0.110619469027,0.0619469026549,0.0575221238938,0.172566371681,0.0398230088496,0.0398230088496,0.00884955752212
122.0,,,,,,,0.0392156862745,,,,,,,,0.0196078431373,,0.117647058824,0.078431372549,0.0196078431373,,0.0196078431373,,0.0196078431373,,0.0196078431373,0.0392156862745,,,0.0588235294118,0.0196078431373,,0.156862745098,0.176470588235,0.0588235294118,0.0588235294118,,0.0588235294118,0.0392156862745
123.0,,,,,,,,,,,,,,,,,,0.217391304348,,,,,,,,,,,,0.0869565217391,,0.0434782608696,0.0434782608696,,0.130434782609,,,0.478260869565
124.0,,,,,,,0.25,,,,,,,,,,,0.25,,,,,0.125,,,,,,,,,,,0.125,0.125,,0.125,
125.0,0.00423728813559,0.0021186440678,0.0243644067797,0.00635593220339,0.0233050847458,0.0900423728814,0.041313559322,0.00317796610169,,0.0254237288136,0.00635593220339,0.0021186440678,0.00741525423729,0.00953389830508,0.00423728813559,,0.0381355932203,0.0953389830508,0.00741525423729,,0.00635593220339,,0.0190677966102,0.00317796610169,0.0190677966102,0.0127118644068,0.00529661016949,0.0720338983051,0.0349576271186,0.0317796610169,0.0338983050847,0.141949152542,0.123940677966,0.0116525423729,0.041313559322,0.0148305084746,0.0317796610169,0.00529661016949
126.0,,,,,,,0.0851063829787,,,0.0212765957447,,0.0212765957447,,,,,0.191489361702,0.212765957447,,,,,,0.148936170213,,,0.0212765957447,,,,,0.0212765957447,0.063829787234,0.127659574468,0.0212765957447,0.0212765957447,0.0212765957447,0.0212765957447
127.0,0.0131578947368,,,,,,0.210526315789,,,,,,,,0.0263157894737,,0.328947368421,0.0394736842105,,,,,0.0131578947368,0.0921052631579,0.0131578947368,,,,0.0131578947368,,,0.0263157894737,0.105263157895,0.0394736842105,0.0394736842105,,0.0263157894737,0.0131578947368
128.0,,,0.0131578947368,,,,0.0657894736842,,,0.25,0.0263157894737,,,0.0131578947368,,,,0.0263157894737,,,,,0.0789473684211,0.0394736842105,,,,0.0131578947368,,,0.0263157894737,0.131578947368,0.105263157895,0.0131578947368,0.144736842105,,0.0263157894737,0.0263157894737
129.0,,,,,,,0.0909090909091,,,0.454545454545,,,,,,,,,,,,,,,,,,,,,,0.181818181818,0.0909090909091,0.0909090909091,,0.0909090909091,,
130.0,,,0.000958772770853,0.00191754554171,0.00575263662512,0.0268456375839,0.00575263662512,0.00191754554171,,0.0297219558965,0.000958772770853,0.000958772770853,0.000958772770853,0.00479386385427,0.00575263662512,,0.0239693192713,0.0230105465005,0.00575263662512,0.00383509108341,,0.00191754554171,0.00287631831256,0.000958772770853,0.0115052732502,0.110258868648,0.00191754554171,0.0143815915628,0.0115052732502,0.039309683605,0.0373921380633,0.200383509108,0.373921380633,,0.0115052732502,0.00862895493768,0.025886864813,0.00479386385427
131.0,,,,,,,0.0416666666667,,,0.5,,,,,,,,,,0.0833333333333,,,,,0.0416666666667,,,,,,0.0416666666667,,0.125,,,0.0416666666667,0.0416666666667,0.0833333333333
132.0,,,,,,,0.020202020202,0.030303030303,,0.353535353535,0.010101010101,,,0.030303030303,,,0.0909090909091,,,0.0606060606061,,,,,,,0.010101010101,,,,,0.020202020202,0.131313131313,0.010101010101,0.131313131313,0.010101010101,0.0909090909091,
133.0,,,0.037037037037,0.037037037037,,,0.0740740740741,,,0.111111111111,,,,,,,,,,0.259259259259,,,,,,0.037037037037,0.037037037037,,,0.037037037037,,0.037037037037,0.111111111111,,0.0740740740741,0.037037037037,0.111111111111,
134.0,,,,,,,0.034188034188,,,0.17094017094,0.00854700854701,,,0.017094017094,,,0.042735042735,0.222222222222,,,,,,,,0.00854700854701,,,0.00854700854701,,,0.0940170940171,0.162393162393,0.0683760683761,0.0512820512821,0.025641025641,0.025641025641,0.0598290598291
135.0,0.00198325253416,0.00308505949758,0.0244601145879,0.00771264874394,0.0200528867342,0.097620096959,0.0409872190392,0.00264433671221,,0.0136624063464,0.00727192595857,0.00286469810489,0.00528867342442,0.00837373292199,0.0055090348171,0.000440722785368,0.0301895107977,0.0566328779198,0.00749228735126,0.00617011899515,0.00771264874394,0.00462758924636,0.0189510797708,0.0013221683561,0.0196121639489,0.0138827677391,0.00639048038784,0.0564125165271,0.0594975760247,0.04186866461,0.0301895107977,0.154693697664,0.14940502424,0.0105773468488,0.0319524019392,0.0138827677391,0.0260026443367,0.0105773468488
136.0,,,,,,0.0153846153846,0.0153846153846,,,0.2,,,,,,,0.0615384615385,,,0.0615384615385,,,,,,,,,,0.0615384615385,,0.0615384615385,0.169230769231,0.0461538461538,0.0923076923077,,0.138461538462,0.0769230769231
137.0,,,,,,,0.0909090909091,,,0.636363636364,,,,,,,,,,,,,,,0.0909090909091,,,,,,,0.0909090909091,,0.0909090909091,,,,
