VisitNumber,TripType,Weekday,UpcCount,ScanCount,DepartmentCount,FinelineCount
1881,999,4,3,4,2,3
1885,32,4,6,6,1,5
1886,8,4,2,2,2,2
1887,8,4,1,1,1,1
1889,999,4,2,6,2,2
1895,38,4,3,5,2,3
1896,3,4,2,8,1,2
1898,9,4,1,1,1,1
1901,39,4,14,15,9,14
1903,5,4,6,6,3,5
1905,37,4,10,13,2,9
1906,7,4,2,2,2,2
1907,7,4,3,4,2,3
1909,20,4,7,7,4,7
1911,8,4,1,1,1,1
1915,37,4,3,3,1,3
1916,8,4,1,1,1,1
1918,37,4,26,27,9,26
1919,999,4,1,-1,1,1
1920,36,4,7,7,4,7
1922,21,4,3,5,2,2
1926,18,4,2,5,2,2
1927,8,4,1,1,1,1
1928,7,4,3,3,3,3
1937,44,4,13,13,4,11
1939,9,4,1,1,1,1
1940,37,4,6,8,5,5
1942,40,4,22,24,11,20
1943,999,4,1,0,1,1
1945,39,4,10,11,5,10
1946,35,4,2,4,1,1
1948,8,4,1,1,1,1
1951,8,4,1,1,1,1
1953,35,4,3,6,2,3
1955,24,4,3,6,2,2
1957,20,4,5,6,2,2
1958,42,4,8,8,6,8
1959,3,4,2,2,1,2
1962,39,4,6,6,3,3
1964,8,4,1,1,1,1
1965,999,4,2,0,1,1
1966,38,4,20,24,8,16
1968,3,4,2,2,1,2
1970,37,4,15,16,6,12
1971,39,4,9,12,6,7
1974,38,4,7,7,6,7
1978,36,4,8,10,5,8
1980,7,4,3,3,1,3
1981,36,4,11,12,5,10
1982,9,4,1,3,1,1
1984,9,4,3,3,2,3
1990,8,4,1,1,1,1
1991,9,4,3,3,2,2
1992,38,4,7,7,6,7
1994,7,4,7,7,4,7
1996,999,4,1,-1,1,1
1997,39,4,8,9,5,8
1998,8,4,2,2,1,2
1999,28,4,3,4,2,3
2001,25,4,13,14,6,11
2002,39,4,8,12,6,8
2004,999,4,1,1,1,1
2005,42,4,9,18,3,6
2006,39,4,11,15,5,9
2007,40,4,11,17,6,10
2010,34,4,6,12,2,2
2011,999,4,2,2,1,2
2013,8,4,1,1,1,1
2014,8,4,1,3,1,1
2015,9,4,1,1,1,1
2016,5,4,1,1,1,1
2017,40,4,45,59,16,35
2018,39,4,18,18,7,13
2019,999,4,2,2,1,2
2020,999,4,2,2,1,2
2023,8,4,1,1,1,1
2024,8,4,2,2,1,1
2026,30,4,8,9,4,7
2027,9,4,2,2,2,2
2028,34,4,4,3,3,4
2030,5,4,1,1,1,1
2031,3,4,1,1,1,1
2033,8,4,1,1,1,1
2034,42,4,5,5,3,5
2035,40,4,25,25,10,24
2037,7,4,4,4,4,4
2039,9,4,1,1,1,1
2043,39,4,10,13,4,8
2044,9,4,1,1,1,1
2045,3,4,2,2,1,2
2046,40,4,20,26,10,17
2047,9,4,1,1,1,1
2052,5,4,1,1,1,1
2053,8,4,2,2,1,2
2059,8,4,1,1,1,1
2060,8,4,1,1,1,1
2062,7,4,3,3,2,2
2064,37,4,4,5,3,4
2065,7,4,2,2,1,1
2070,38,4,18,20,4,14
2072,5,4,6,7,4,6
2075,999,4,1,-1,1,1
2076,28,4,1,1,1,1
2077,41,4,5,5,5,5
2078,38,4,27,27,7,22
2080,40,4,17,17,7,16
2081,24,4,22,31,5,15
2082,34,4,1,1,1,1
2083,27,4,4,6,2,3
2084,35,4,7,9,3,4
2089,999,4,2,2,2,2
2090,39,4,9,9,6,7
2091,38,4,12,12,7,12
2092,9,4,1,1,1,1
2093,24,4,4,4,2,4
2096,7,4,7,7,1,5
2098,39,4,6,6,3,6
2099,35,4,18,18,7,12
2100,999,4,1,1,1,1
2101,25,4,5,5,2,5
2104,39,4,4,4,2,3
2107,999,4,1,1,1,1
2109,3,4,1,1,1,1
2111,39,4,8,8,6,8
2113,999,4,2,-1,2,2
2115,40,4,46,58,12,36
2118,7,4,1,1,1,1
2120,34,4,3,4,1,3
2122,999,4,2,2,1,2
2125,39,4,13,16,8,13
2127,7,4,1,1,1,1
2128,999,4,2,2,1,1
2132,3,4,2,2,1,2
2135,43,4,11,14,7,11
2137,8,4,2,2,2,2
2138,8,4,2,2,2,2
2140,44,4,14,15,9,13
2142,5,4,2,3,1,2
2143,9,4,2,2,1,2
2147,27,4,3,5,2,3
2151,8,4,1,1,1,1
2152,24,4,45,48,9,39
2154,14,4,5,7,2,4
2155,3,4,1,1,1,1
2157,8,4,3,3,3,3
2158,27,4,4,14,1,4
2159,999,4,2,0,1,2
2161,8,4,1,1,1,1
2163,3,4,2,2,1,2
2164,35,4,5,13,3,4
2167,43,4,7,8,5,6
2168,37,4,9,10,4,8
2169,6,4,6,7,4,5
2172,5,4,2,3,2,2
2173,39,4,12,18,5,12
2174,40,4,15,37,5,13
2175,9,4,2,2,1,1
2176,3,4,2,4,1,2
2178,8,4,3,3,2,3
2179,37,4,7,16,2,6
2181,31,4,2,2,1,2
2185,39,4,4,5,4,4
2186,8,4,1,1,1,1
2187,8,4,3,3,3,3
2189,36,4,12,13,5,12
2190,999,4,1,1,1,1
2191,9,4,2,2,1,1
2198,7,4,7,7,5,7
2199,8,4,1,1,1,1
2200,9,4,1,1,1,1
2201,37,4,29,39,12,27
2203,999,4,2,0,2,2
2206,9,4,2,2,2,2
2207,37,4,15,15,6,15
2208,44,4,20,22,9,14
2209,8,4,3,3,3,3
2211,8,4,1,1,1,1
2212,9,4,2,2,2,2
2215,33,4,5,5,4,5
2216,42,4,11,11,5,11
2217,9,4,3,3,3,3
2219,27,4,29,34,8,26
2220,9,4,1,1,1,1
2222,18,4,3,4,2,2
2226,39,4,13,13,5,11
2227,8,4,2,2,2,2
2228,40,4,15,24,6,15
2230,999,4,1,1,1,1
2232,25,4,11,12,4,11
2234,20,4,2,3,2,2
2235,38,4,7,7,4,7
2236,9,4,2,2,2,2
2237,7,4,1,1,1,1
2238,5,4,6,7,1,6
2239,3,4,2,2,2,2
2240,40,4,20,26,8,16
2241,8,4,1,1,1,1
2242,8,4,1,2,1,1
2244,9,4,2,2,2,2
2245,999,4,0,-1,0,0
2248,35,4,4,6,3,4
2250,3,4,2,2,1,2
2254,35,4,4,7,2,3
2258,38,4,14,18,6,11
2260,35,4,2,4,1,2
2262,8,4,1,1,1,1
2263,3,4,2,2,1,2
2265,8,4,1,1,1,1
2266,30,4,2,2,2,2
2267,40,4,16,22,8,15
2269,40,4,26,28,11,24
2270,38,4,8,9,6,7
2272,9,4,1,1,1,1
2274,999,4,2,2,1,2
2275,39,4,16,16,12,15
2276,44,4,6,6,5,6
2279,9,4,1,1,1,1
2281,5,4,1,1,1,1
2282,999,4,2,2,1,2
2283,40,4,22,32,8,15
2284,8,4,2,1,2,2
2286,8,4,1,1,1,1
2287,21,4,2,7,2,2
2288,37,4,5,5,4,5
2290,39,4,6,6,5,5
2292,999,4,1,-1,1,1
2293,999,4,1,-1,1,1
2294,8,4,2,2,1,2
2295,22,4,2,2,2,2
2296,5,4,6,6,3,6
2299,29,4,3,3,3,3
2305,36,4,4,4,2,4
2314,7,4,7,10,6,7
2315,7,4,3,3,2,3
2318,39,4,9,10,5,9
2319,21,4,41,44,11,25
2320,3,4,2,4,1,2
2321,999,4,1,0,1,1
2324,9,4,1,1,1,1
2327,42,4,14,15,5,11
2328,9,4,2,3,1,2
2330,7,4,5,5,4,5
2331,5,4,1,1,1,1
2335,42,4,10,11,8,8
2336,37,4,13,14,7,13
2337,20,4,4,4,1,4
2338,38,4,10,12,8,10
2339,32,4,11,12,7,10
2340,42,4,8,8,4,6
2344,25,4,4,6,3,4
2349,3,4,2,2,2,2
2351,39,4,4,5,3,4
2354,3,4,2,2,2,2
2366,39,4,4,7,2,3
2367,3,4,2,2,1,2
2368,25,4,16,19,5,13
2371,39,4,12,13,7,11
2374,5,4,0,1,1,0
2376,999,4,1,2,1,1
2377,8,4,1,1,1,1
2380,39,4,5,5,3,5
2381,3,4,2,2,1,2
2382,999,4,1,-1,1,1
2385,8,4,3,3,2,2
2386,8,4,3,3,2,3
2387,3,4,2,2,1,2
2388,7,4,4,5,3,4
2390,5,4,0,1,1,0
2394,38,4,14,17,7,13
2395,999,4,1,-1,1,1
2398,8,4,4,4,3,4
2400,8,4,3,3,3,3
2404,15,4,6,8,1,3
2405,34,4,5,5,3,4
2406,20,4,6,7,4,5
2407,3,4,2,2,1,2
2408,35,4,5,6,2,5
2410,39,4,16,16,9,15
2412,7,4,6,7,3,6
2413,8,4,2,2,2,2
2414,8,4,1,1,1,1
2415,8,4,1,1,1,1
2419,41,4,4,4,3,3
2423,15,4,6,12,1,2
2424,38,4,16,18,6,13
2425,999,4,2,0,2,2
2427,9,4,1,1,1,1
2429,35,4,3,4,2,3
2431,5,4,2,2,1,2
2434,5,4,10,10,4,9
2440,40,4,51,59,10,48
2444,8,4,3,3,3,3
2447,22,4,3,3,1,2
2451,3,4,2,2,1,2
2456,39,4,9,16,6,9
2457,15,4,5,5,3,5
2459,999,4,7,-5,2,2
2461,32,4,9,9,2,4
2463,37,4,9,10,7,9
2464,999,4,1,0,1,1
2466,25,4,7,9,6,7
2467,999,4,1,-1,1,1
2471,35,4,3,5,2,2
2475,8,4,3,3,2,3
2476,35,4,4,4,2,3
2479,8,4,1,1,1,1
2480,5,4,1,1,1,1
2482,39,4,14,15,5,14
2483,40,4,31,34,14,31
2484,8,4,2,2,1,2
2485,7,4,3,3,2,3
2487,9,4,1,3,1,1
2489,5,4,0,5,1,0
2491,27,4,19,21,6,12
2492,3,4,2,8,1,2
2498,24,4,12,17,6,12
2499,40,4,19,25,8,16
2500,9,4,2,2,2,2
2505,8,4,1,1,1,1
2506,7,4,2,2,2,2
2507,24,4,6,11,3,6
2509,39,4,15,16,8,15
2510,40,4,14,22,10,13
2512,999,4,1,-1,1,1
2514,5,4,2,2,2,2
2515,18,4,3,4,3,3
2517,27,4,5,5,3,3
2518,32,4,4,4,2,3
2519,34,4,5,5,5,5
2521,9,4,2,2,2,2
2522,3,4,2,2,1,2
2523,9,4,2,2,1,2
2524,999,4,2,-2,2,2
2525,24,4,14,15,6,14
2527,32,4,2,5,1,2
2528,9,4,2,2,1,1
2533,9,4,2,2,2,2
2534,9,4,2,2,2,2
2535,7,4,1,2,1,1
2536,8,4,2,2,2,2
2539,8,4,1,1,1,1
2540,25,4,5,5,2,5
2543,18,4,6,6,3,6
2544,8,4,1,1,1,1
2546,5,4,0,2,1,0
2549,39,4,9,11,4,8
2550,33,4,4,4,2,4
2551,36,4,6,6,3,5
2552,39,4,7,7,5,7
2553,8,4,2,2,2,2
2554,40,4,59,74,13,55
2557,9,4,1,1,1,1
2558,28,4,2,2,1,2
2561,9,4,1,1,1,1
2564,42,4,4,5,4,4
2566,37,4,15,14,4,15
2567,24,4,4,4,4,4
2568,9,4,1,1,1,1
2574,39,4,14,17,11,14
2576,36,4,4,7,2,4
2577,22,4,2,2,1,2
2579,25,4,5,5,3,5
2582,999,4,1,1,1,1
2583,39,4,9,13,6,8
2586,9,4,3,3,2,3
2588,25,4,7,7,5,5
2591,7,4,2,3,1,2
2592,999,4,1,1,1,1
2594,39,4,6,7,3,6
2601,999,4,2,-2,1,1
2602,39,4,14,18,3,10
2603,42,4,16,24,8,14
2610,36,4,4,4,3,4
2612,40,4,22,30,9,20
2614,9,4,3,3,3,3
2615,8,4,1,1,1,1
2619,35,4,3,4,2,3
2620,8,4,1,1,1,1
2622,5,4,0,1,1,0
2623,8,4,1,1,1,1
2625,8,4,1,1,1,1
2626,38,4,5,5,4,4
2632,999,4,1,-1,1,1
2634,9,4,2,2,1,2
2636,7,4,5,5,3,5
2638,7,4,1,1,1,1
2639,39,4,8,9,4,8
2640,7,4,3,3,2,3
2643,3,4,2,2,1,2
2644,9,4,1,1,1,1
2648,6,4,4,12,3,4
2650,7,4,3,3,3,3
2651,26,4,5,6,2,4
2654,21,4,1,1,1,1
2656,999,4,2,2,1,2
2659,9,4,2,2,2,2
2661,30,4,3,4,3,3
2665,19,4,1,1,1,1
2666,32,4,1,1,1,1
2667,39,4,12,12,8,12
2668,15,4,7,9,3,6
2669,39,4,6,6,2,5
2672,999,4,1,-1,1,1
2674,3,4,2,2,1,2
2675,999,4,1,-1,1,1
2676,25,4,7,7,2,3
2679,38,4,7,10,4,7
2682,999,4,1,1,1,1
2685,5,4,0,1,1,0
2686,6,4,2,2,2,2
2690,6,4,1,3,1,1
2691,7,4,4,4,3,4
2692,999,4,1,-6,1,1
2694,9,4,1,1,1,1
2695,7,4,1,2,1,1
2697,35,4,10,12,5,7
2700,25,4,14,16,6,13
2702,37,4,9,9,4,8
2703,8,4,2,2,2,2
2705,5,4,1,1,1,1
2707,4,4,2,3,1,2
2708,8,4,1,1,1,1
2709,999,4,1,0,1,1
2710,8,4,1,1,1,1
2711,8,4,1,1,1,1
2713,39,4,8,9,6,8
2714,7,4,1,1,1,1
2715,4,4,1,1,1,1
2716,8,4,1,1,1,1
2718,39,4,9,11,7,9
2720,8,4,3,3,2,3
2726,39,4,16,20,7,11
2729,7,4,2,2,2,2
2730,40,4,31,34,11,24
2732,38,4,28,30,7,27
2734,39,4,5,5,5,5
2739,9,4,1,1,1,1
2740,9,4,1,1,1,1
2742,43,4,9,11,7,9
2745,25,4,9,9,4,8
2746,9,4,2,2,1,1
2748,8,4,3,3,3,3
2753,35,4,7,7,3,7
2754,9,4,1,1,1,1
2755,37,4,14,14,6,14
2756,8,4,1,1,1,1
2757,5,4,2,2,2,2
2758,7,4,1,1,1,1
2761,9,4,2,2,2,2
2762,40,4,23,25,11,23
2763,8,4,2,2,2,2
2764,39,4,6,15,5,6
2765,39,4,8,9,3,7
2768,5,4,0,1,1,0
2769,6,4,1,1,1,1
2770,8,4,3,3,3,3
2776,8,4,1,1,1,1
2777,39,4,9,9,4,9
2779,40,4,9,15,4,9
2781,999,4,4,-2,3,4
2782,34,4,6,7,3,5
2783,40,4,22,27,7,20
2785,39,4,8,8,5,8
2788,24,4,2,2,2,2
2789,999,4,3,-3,2,3
2791,8,4,2,2,2,2
2792,39,4,13,13,6,11
2796,43,4,5,6,4,4
2798,7,4,7,10,6,7
2799,24,4,8,8,5,8
2804,26,4,9,10,5,8
2805,9,4,2,2,2,2
2809,40,4,29,47,6,23
2812,999,4,2,-2,2,2
2813,40,4,33,38,11,27
2815,39,4,6,6,5,6
2818,33,4,6,7,3,4
2819,39,4,16,17,7,13
2822,40,4,25,25,7,19
2825,9,4,1,1,1,1
2829,40,4,37,41,9,34
2831,35,4,5,6,2,5
2832,25,4,3,3,2,3
2833,43,4,10,11,5,7
2836,27,4,7,7,4,7
2837,9,4,3,3,2,3
2838,3,4,2,2,1,2
2840,9,4,1,1,1,1
2841,43,4,6,8,4,6
2843,38,4,9,9,4,8
2844,15,4,4,4,1,3
2846,39,4,15,15,9,15
2847,40,4,35,39,7,33
2848,39,4,8,11,4,8
2857,40,4,34,37,14,32
2859,8,4,1,1,1,1
2861,9,4,3,3,3,3
2864,7,4,1,1,1,1
2865,40,4,37,40,12,31
2867,35,4,4,4,2,2
2869,38,4,11,11,6,9
2873,5,4,1,2,1,1
2874,39,4,5,5,4,5
2875,6,4,1,1,1,1
2879,8,4,2,2,2,2
2881,38,4,19,22,8,17
2882,3,4,2,2,1,2
2883,999,4,1,-1,1,1
2884,36,4,2,6,2,2
2886,39,4,8,8,4,7
2890,3,4,1,1,1,1
2891,8,4,1,1,1,1
2892,5,4,0,2,1,0
2895,7,4,3,3,3,3
2897,999,4,1,1,1,1
2899,5,4,0,3,1,0
2900,25,4,12,12,4,8
2901,999,4,2,0,2,2
2902,25,4,8,9,1,4
2904,29,4,3,3,3,3
2906,7,4,7,8,3,6
2907,7,4,5,5,2,4
2911,3,4,2,2,1,2
2912,999,4,7,-5,3,3
2913,9,4,2,2,1,2
2914,35,4,7,14,6,7
2915,8,4,1,1,1,1
2917,9,4,1,1,1,1
2920,42,4,16,20,8,12
2923,9,4,3,3,1,3
2924,33,4,4,5,2,3
2927,6,4,1,1,1,1
2930,999,4,2,-2,1,2
2931,9,4,1,1,1,1
2933,3,4,2,2,1,2
2934,999,4,2,-2,1,1
2937,9,4,3,3,3,3
2938,25,4,10,10,6,7
2940,8,4,1,1,1,1
2942,32,4,6,5,4,6
2945,36,4,5,6,2,5
2947,7,4,2,2,2,2
2948,3,4,2,2,1,2
2950,26,4,4,4,3,4
2951,4,4,1,1,1,1
2952,42,4,6,7,3,5
2954,999,4,1,-1,1,1
2956,999,4,2,3,2,2
2958,24,4,25,27,12,24
2959,9,4,3,3,2,3
2960,24,4,3,4,1,2
2961,5,4,2,2,2,2
2962,5,4,1,1,1,1
2963,999,4,1,0,1,1
2964,3,4,1,1,1,1
2965,5,4,0,2,1,0
2968,5,4,1,1,1,1
2969,999,4,1,1,1,1
2972,999,4,1,-1,1,1
2973,8,4,1,1,1,1
2975,40,4,23,30,11,23
2978,5,4,1,1,1,1
2982,8,4,2,2,1,2
2983,24,4,2,2,2,2
2984,32,4,6,7,4,6
2986,9,4,1,1,1,1
2987,39,4,14,19,8,13
2988,3,4,1,1,1,1
2991,9,4,3,3,3,3
2992,8,4,2,2,2,2
2994,27,4,4,8,1,4
3000,28,4,7,8,3,5
3001,40,4,20,21,8,13
3004,999,4,0,1,0,0
3007,33,4,9,9,4,8
3008,39,4,10,10,7,10
3010,8,4,1,1,1,1
3011,42,4,3,4,3,3
3012,39,4,5,5,4,5
3014,33,4,3,11,2,3
3017,28,4,1,1,1,1
3018,25,4,6,6,3,6
3019,38,4,7,7,4,6
3021,8,4,1,2,1,1
3023,40,4,26,28,13,23
3027,999,4,2,-2,1,2
3028,39,4,11,11,7,10
3032,40,4,36,45,12,35
3033,3,4,2,2,1,2
3034,9,4,5,5,3,5
3035,40,4,16,22,3,8
3036,8,4,1,1,1,1
3042,999,4,2,-2,1,1
3043,40,4,42,53,12,32
3044,39,4,5,6,4,5
3045,8,4,1,1,1,1
3047,999,4,1,-1,1,1
3048,7,4,2,2,2,2
3049,24,4,8,10,7,8
3050,39,4,14,14,7,13
3051,37,4,26,27,11,25
3052,6,4,11,12,6,10
3053,43,4,5,6,4,5
3054,40,4,42,48,10,37
3057,5,4,2,3,1,2
3058,999,4,1,-1,1,1
3060,43,4,5,5,3,5
3062,20,4,2,8,1,2
3064,8,4,2,2,2,2
3066,999,4,1,-1,1,1
3067,9,4,1,1,1,1
3068,6,4,2,2,2,2
3069,32,4,4,5,1,3
3074,39,4,9,14,5,9
3075,35,4,2,5,1,2
3078,999,4,1,-1,1,1
3080,999,4,3,-4,2,3
3082,4,4,1,1,1,1
3083,5,4,3,3,2,3
3084,999,4,1,1,1,1
3088,8,4,5,5,2,4
3089,28,4,5,6,3,5
3091,24,4,10,19,6,10
3092,40,4,20,20,11,20
3093,7,4,5,7,4,5
3097,39,4,6,6,5,6
3103,5,4,1,1,1,1
3105,9,4,1,1,1,1
3106,8,4,1,1,1,1
3110,3,4,2,2,1,2
3113,18,4,22,22,6,19
3116,3,4,2,2,1,2
3118,39,4,11,12,6,8
3120,19,4,4,5,2,4
3121,8,4,3,3,1,3
3122,39,4,10,10,7,10
3123,40,4,44,54,9,42
3124,7,4,11,13,7,10
3125,999,4,2,0,1,2
3129,7,4,6,10,3,5
3130,25,4,7,7,3,6
3132,36,4,5,5,2,5
3133,5,4,2,4,1,2
3135,8,4,2,2,1,2
3138,9,4,3,3,1,3
3140,7,4,1,1,1,1
3143,8,4,2,3,2,2
3144,7,4,4,5,1,3
3145,39,4,11,12,5,11
3147,38,4,3,3,2,3
3148,9,4,2,3,2,2
3149,999,4,0,1,0,0
3150,8,4,1,1,1,1
3153,7,4,2,2,2,2
3156,36,4,5,5,2,4
3157,5,4,5,8,3,5
3159,24,4,2,2,2,2
3161,8,4,1,1,1,1
3162,5,4,0,1,1,0
3163,40,4,27,32,9,26
3166,25,4,5,5,4,5
3169,39,4,7,7,3,5
3170,7,4,2,3,2,2
3171,8,4,3,3,1,3
3173,38,4,22,23,6,18
3175,8,4,1,1,1,1
3177,8,4,1,1,1,1
3178,9,4,3,3,2,2
3179,39,4,11,12,8,11
3180,999,4,2,-1,2,2
3182,5,4,2,2,2,2
3183,9,4,2,2,2,2
3184,39,4,7,17,6,7
3185,8,4,2,2,2,2
3186,8,4,2,2,1,2
3187,9,4,2,2,2,2
3190,9,4,1,1,1,1
3191,39,4,13,13,4,8
3193,39,4,9,9,5,9
3195,7,4,2,2,1,1
3196,39,4,12,15,8,10
3198,8,4,3,3,3,3
3199,26,4,6,6,5,6
3201,9,4,2,2,2,2
3204,25,4,5,5,2,5
3205,9,4,2,2,2,2
3207,39,4,7,7,4,7
3208,32,4,6,7,3,6
3210,40,4,26,29,12,24
3212,8,4,1,2,1,1
3214,9,4,1,1,1,1
3217,40,4,22,40,4,6
3218,8,4,1,1,1,1
3222,8,4,1,1,1,1
3223,30,4,2,2,2,2
3224,37,4,3,3,1,3
3225,3,4,2,2,1,2
3226,39,4,10,12,6,9
3227,9,4,1,1,1,1
3229,7,4,4,4,2,4
3230,20,4,4,5,3,4
3232,5,4,4,4,4,4
3233,20,4,9,9,6,9
3238,39,4,13,15,8,12
3242,19,4,2,2,1,2
3246,42,4,4,4,4,4
3247,33,4,13,14,6,9
3250,5,4,0,2,1,0
3254,9,4,1,2,1,1
3255,9,4,2,2,1,1
3257,36,4,5,5,2,5
3258,3,4,2,2,1,2
3261,8,4,2,2,2,2
3262,3,4,1,1,1,1
3264,40,4,19,23,7,14
3266,27,4,20,24,11,20
3267,39,4,19,19,6,14
3270,31,4,1,1,1,1
3273,36,4,5,6,3,4
3274,34,4,4,4,2,3
3275,40,4,20,28,9,17
3276,39,4,8,8,6,8
3277,999,4,1,1,1,1
3278,39,4,9,9,6,7
3279,22,4,8,11,6,8
3281,15,4,2,14,1,2
3282,999,4,4,4,3,3
3283,8,4,2,2,2,2
3290,9,4,2,3,1,2
3291,3,4,1,1,1,1
3293,6,4,2,2,2,2
3297,3,4,1,1,1,1
3298,39,4,15,20,6,14
3299,21,4,13,15,2,12
3301,36,4,6,7,3,6
3303,3,4,2,2,1,2
3304,39,4,10,10,5,10
3308,25,4,3,3,2,2
3310,9,4,1,2,1,1
3311,40,4,25,41,8,16
3313,38,4,4,4,2,3
3314,27,4,6,6,3,6
3316,42,4,3,3,2,2
3317,8,4,1,1,1,1
3318,39,4,19,20,10,18
3319,999,4,1,-1,1,1
3321,19,4,2,2,1,2
3324,999,4,2,2,1,2
3325,33,4,6,7,3,5
3326,37,4,20,21,9,20
3327,39,4,3,7,3,3
3328,9,4,1,1,1,1
3330,3,4,2,4,1,2
3332,999,4,1,1,1,1
3334,8,4,2,3,1,2
3335,36,4,4,5,2,4
3336,36,4,9,10,3,8
3337,27,4,1,1,1,1
3339,40,4,33,34,12,30
3343,3,4,1,1,1,1
3344,9,4,3,3,1,2
3345,24,4,15,19,4,8
3346,40,4,24,34,15,22
3347,9,4,1,2,1,1
3350,39,4,7,8,4,7
3351,8,4,4,4,2,4
3352,24,4,8,12,6,8
3353,9,4,1,1,1,1
3354,36,4,9,9,6,9
3356,5,4,1,1,1,1
3358,8,4,1,1,1,1
3359,7,4,1,2,1,1
3360,20,4,6,8,4,6
3365,25,4,7,7,6,7
3366,5,4,6,6,3,5
3368,8,4,1,1,1,1
3369,8,4,2,2,2,2
3373,3,4,2,2,1,2
3374,8,4,1,1,1,1
3375,999,4,3,3,2,2
3377,27,4,2,4,2,2
3378,40,4,55,81,15,49
3379,5,4,1,1,1,1
3380,7,4,2,2,1,2
3381,40,4,26,36,13,24
3383,40,4,46,56,11,42
3386,19,4,1,1,1,1
3391,8,4,3,3,3,3
3393,43,4,6,6,5,6
3394,18,4,4,4,2,3
3397,6,4,1,1,1,1
3398,34,4,7,11,3,6
3401,9,4,1,1,1,1
3403,9,4,1,1,1,1
3404,24,4,3,3,3,3
3405,39,4,8,8,4,8
3407,39,4,15,16,8,15
3408,999,4,2,2,1,2
3410,5,4,8,10,5,8
3411,25,4,6,8,4,6
3412,8,4,2,2,1,2
3413,22,4,1,1,1,1
3415,21,4,4,4,3,4
3417,3,4,2,2,1,2
3419,33,4,12,13,3,10
3421,40,4,31,31,10,25
3422,999,4,2,2,1,2
3424,27,4,7,11,4,7
3432,5,4,1,1,1,1
3433,40,4,25,26,10,22
3435,36,4,16,17,9,15
3438,3,4,2,2,1,2
3440,40,4,11,29,3,8
3441,40,4,21,23,9,21
3442,39,4,4,4,4,4
3449,9,4,2,2,2,2
3450,39,4,9,17,5,8
3451,8,4,2,2,2,2
3452,5,4,3,5,1,3
3453,3,4,1,1,1,1
3455,18,4,4,4,3,4
3458,8,4,3,3,3,3
3459,30,4,6,7,3,6
3464,39,4,16,17,8,15
3466,3,4,2,4,1,2
3467,38,4,4,4,3,4
3468,8,4,1,1,1,1
3470,8,4,3,3,2,3
3472,5,4,1,1,1,1
3473,43,4,11,16,7,9
3474,37,4,13,15,6,12
3475,25,4,6,6,3,3
3476,32,4,9,14,3,5
3478,8,4,2,2,2,2
3479,40,4,24,29,9,21
3480,5,4,3,3,3,3
3481,3,4,2,2,1,2
3482,999,4,2,2,1,2
3487,8,4,3,3,2,3
3488,39,4,4,5,3,4
3489,8,4,3,3,2,3
3491,8,4,2,3,2,2
3495,25,4,9,10,4,9
3497,5,4,1,1,1,1
3498,34,4,4,4,3,4
3499,3,4,2,2,1,2
3500,32,4,2,4,2,2
3501,37,4,13,14,3,13
3502,33,4,7,8,4,6
3503,999,4,2,2,1,2
3504,36,4,21,21,6,21
3505,37,4,7,12,3,6
3507,3,4,2,2,1,2
3508,39,4,15,14,6,14
3510,999,4,6,-6,5,6
3511,25,4,7,7,4,6
3513,3,4,1,1,1,1
3516,8,4,2,2,2,2
3517,5,4,0,1,1,0
3519,37,4,4,4,1,4
3520,7,4,12,14,7,12
3521,19,4,13,14,8,12
3524,999,4,1,-1,1,1
3525,999,4,2,2,1,2
3528,3,4,2,2,1,2
3529,9,4,2,2,1,2
3533,30,4,1,1,1,1
3535,40,4,17,21,7,15
3537,7,4,4,4,4,4
3538,20,4,5,4,4,4
3539,6,4,4,7,1,3
3542,5,4,2,2,1,2
3545,5,4,0,1,1,0
3546,39,4,8,8,6,7
3548,3,4,2,2,1,2
3549,38,4,5,6,3,4
3550,22,4,5,5,4,5
3551,999,4,1,1,1,1
3553,8,4,2,2,2,2
3554,9,4,1,1,1,1
3556,40,4,21,24,7,19
3557,38,4,6,8,4,6
3559,22,4,8,8,6,7
3562,35,4,4,4,2,4
3563,37,4,15,15,9,14
3564,39,4,13,16,7,12
3565,20,4,4,5,3,4
3566,9,4,1,2,1,1
3569,999,4,2,2,1,2
3571,42,4,7,7,5,7
3576,25,4,6,5,5,6
3578,19,4,1,1,1,1
3579,36,4,6,6,3,6
3581,7,4,6,7,2,5
3583,32,4,18,19,5,12
3584,999,4,1,-1,1,1
3585,39,4,16,19,8,15
3590,15,4,10,13,6,10
3591,999,4,2,2,1,2
3592,8,4,2,2,2,2
3593,6,4,1,1,1,1
3594,40,4,18,36,5,14
3598,30,4,14,15,5,14
3599,999,4,2,2,1,2
3601,8,4,2,2,1,2
3602,44,4,17,17,10,15
3605,44,4,10,10,7,9
3608,18,4,6,9,5,6
3611,37,4,4,4,3,4
3613,30,4,5,5,4,4
3616,3,4,2,2,1,2
3617,8,4,3,3,2,2
3623,21,4,6,7,3,6
3624,24,4,6,10,4,6
3627,22,4,4,4,4,4
3629,37,4,2,4,2,2
3630,30,4,8,8,4,5
3631,3,4,2,2,1,2
3633,4,4,1,1,1,1
3634,8,4,2,2,1,2
3635,999,4,2,0,2,2
3638,3,4,2,2,1,2
3639,40,4,18,24,8,17
3640,44,4,14,16,7,10
3641,8,4,1,2,1,1
3642,8,4,3,3,3,3
3644,36,4,10,12,5,10
